date,Usage_kWh,Lagging_Current_Reactive_Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2_tCO2,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
2018-12-22 19:45:00,6.475,2.909,0.212,0.0302,0.89,0.94,71100,Weekend,Saturday,Medium_Load
2018-12-22 20:00:00,5.826,1.542,0.231,0.02774,0.88,0.96,72000,Weekend,Saturday,Medium_Load
2018-12-22 20:15:00,5.655,2.471,0.511,0.02489,0.88,0.95,72900,Weekend,Saturday,Medium_Load
2018-12-22 20:30:00,6.319,2.954,0.642,0.02766,0.88,0.92,73800,Weekend,Saturday,Medium_Load
2018-12-22 20:45:00,5.78,1.293,0.462,0.02493,0.92,0.98,74700,Weekend,Saturday,Medium_Load
2018-12-22 21:00:00,6.119,2.332,0.16,0.02692,0.88,0.94,75600,Weekend,Saturday,Medium_Load
2018-12-22 21:15:00,6.091,1.611,0.185,0.02738,0.9,0.95,76500,Weekend,Saturday,Medium_Load
2018-12-22 21:30:00,5.907,1.813,0.279,0.02695,0.88,0.97,77400,Weekend,Saturday,Medium_Load
2018-12-22 21:45:00,5.679,2.858,0.412,0.0252,0.89,0.95,78300,Weekend,Saturday,Medium_Load
2018-12-22 22:00:00,2.62,1.013,0.084,0.01191,0.91,0.88,79200,Weekend,Saturday,Light_Load
2018-12-22 22:15:00,2.34,1.292,0.211,0.01075,0.88,0.93,80100,Weekend,Saturday,Light_Load
2018-12-22 22:30:00,2.626,1.74,0.317,0.01189,0.89,0.94,81000,Weekend,Saturday,Light_Load
2018-12-22 22:45:00,2.825,1.299,0.096,0.01266,0.92,0.92,81900,Weekend,Saturday,Light_Load
2018-12-22 23:00:00,3.061,0.666,0.012,0.01457,0.88,0.96,82800,Weekend,Saturday,Light_Load
2018-12-22 23:15:00,2.36,1.186,0.104,0.01108,0.86,0.96,83700,Weekend,Saturday,Light_Load
2018-12-22 23:30:00,2.569,0.654,0.116,0.01137,0.9,0.98,84600,Weekend,Saturday,Light_Load
2018-12-22 23:45:00,2.501,0.934,0.038,0.01103,0.87,0.98,85500,Weekend,Saturday,Light_Load
2018-12-23 00:00:00,2.7,1.696,0.126,0.01148,0.88,0.96,0,Weekend,Sunday,Light_Load
2018-12-23 00:15:00,2.252,0.869,0.091,0.0103,0.86,0.96,900,Weekend,Sunday,Light_Load
2018-12-23 00:30:00,2.4,1.27,0.163,0.01078,0.89,0.91,1800,Weekend,Sunday,Light_Load
2018-12-23 00:45:00,2.209,0.845,0.198,0.00999,0.91,0.95,2700,Weekend,Sunday,Light_Load
2018-12-23 01:00:00,2.272,0.536,0.164,0.01002,0.87,0.92,3600,Weekend,Sunday,Light_Load
2018-12-23 01:15:00,2.467,0.225,0.201,0.0118,0.91,0.93,4500,Weekend,Sunday,Light_Load
2018-12-23 01:30:00,3.05,1.249,0.316,0.01381,0.89,0.92,5400,Weekend,Sunday,Light_Load
2018-12-23 01:45:00,2.719,0.777,0.173,0.01225,0.89,0.97,6300,Weekend,Sunday,Light_Load
2018-12-23 02:00:00,2.648,1.651,0.18,0.01169,0.88,0.95,7200,Weekend,Sunday,Light_Load
2018-12-23 02:15:00,2.969,1.471,0.317,0.01336,0.85,0.94,8100,Weekend,Sunday,Light_Load
2018-12-23 02:30:00,2.728,1.571,0.064,0.01309,0.87,0.92,9000,Weekend,Sunday,Light_Load
2018-12-23 02:45:00,2.751,0.777,0.198,0.0115,0.92,0.95,9900,Weekend,Sunday,Light_Load
2018-12-23 03:00:00,2.514,0.824,0.17,0.01239,0.88,0.98,10800,Weekend,Sunday,Light_Load
2018-12-23 03:15:00,2.473,1.629,0.128,0.01132,0.89,0.94,11700,Weekend,Sunday,Light_Load
2018-12-23 03:30:00,2.304,0.821,0.022,0.01044,0.91,0.94,12600,Weekend,Sunday,Light_Load
2018-12-23 03:45:00,2.482,1.606,0.0,0.0114,0.88,0.94,13500,Weekend,Sunday,Light_Load
2018-12-23 04:00:00,2.562,0.891,0.25,0.01173,0.89,0.94,14400,Weekend,Sunday,Light_Load
2018-12-23 04:15:00,2.718,1.424,0.308,0.01202,0.91,0.96,15300,Weekend,Sunday,Light_Load
2018-12-23 04:30:00,2.623,0.865,0.149,0.01163,0.87,0.95,16200,Weekend,Sunday,Light_Load
2018-12-23 04:45:00,2.541,1.219,0.113,0.0118,0.88,0.95,17100,Weekend,Sunday,Light_Load
2018-12-23 05:00:00,2.404,0.526,0.077,0.01052,0.9,0.94,18000,Weekend,Sunday,Light_Load
2018-12-23 05:15:00,2.732,0.782,0.0,0.01161,0.88,0.96,18900,Weekend,Sunday,Light_Load
2018-12-23 05:30:00,7.02,1.407,0.262,0.02826,0.91,0.94,19800,Weekend,Sunday,Light_Load
2018-12-23 05:45:00,2.72,0.821,0.269,0.01238,0.89,0.94,20700,Weekend,Sunday,Light_Load
2018-12-23 06:00:00,5.444,2.935,0.459,0.02466,0.9,0.97,21600,Weekend,Sunday,Medium_Load
2018-12-23 06:15:00,6.006,2.41,0.591,0.02865,0.89,0.99,22500,Weekend,Sunday,Medium_Load
2018-12-23 06:30:00,6.109,2.679,0.33,0.02602,0.85,0.93,23400,Weekend,Sunday,Medium_Load
2018-12-23 06:45:00,11.01,8.493,0.262,0.06782,0.89,0.9,24300,Weekend,Sunday,Medium_Load
2018-12-23 07:00:00,5.873,2.179,0.207,0.0273,0.85,0.95,25200,Weekend,Sunday,Medium_Load
2018-12-23 07:15:00,6.151,2.143,0.383,0.02867,0.84,0.96,26100,Weekend,Sunday,Medium_Load
2018-12-23 07:30:00,5.604,3.14,0.215,0.02519,0.85,0.95,27000,Weekend,Sunday,Medium_Load
2018-12-23 07:45:00,5.9,2.605,0.334,0.02884,0.91,0.9,27900,Weekend,Sunday,Medium_Load
2018-12-23 08:00:00,5.874,2.47,0.334,0.02958,0.88,0.95,28800,Weekend,Sunday,Medium_Load
2018-12-23 08:15:00,6.181,3.127,0.57,0.02875,0.89,0.98,29700,Weekend,Sunday,Medium_Load
2018-12-23 08:30:00,5.417,2.877,0.311,0.02425,0.89,0.93,30600,Weekend,Sunday,Medium_Load
2018-12-23 08:45:00,5.657,1.364,0.398,0.02457,0.89,0.92,31500,Weekend,Sunday,Medium_Load
2018-12-23 09:00:00,6.359,3.718,0.121,0.02523,0.86,0.95,32400,Weekend,Sunday,Medium_Load
2018-12-23 09:15:00,5.314,1.701,0.307,0.02343,0.91,1.0,33300,Weekend,Sunday,Medium_Load
2018-12-23 09:30:00,6.126,2.496,0.514,0.02844,0.91,0.96,34200,Weekend,Sunday,Medium_Load
2018-12-23 09:45:00,5.747,2.876,0.282,0.02383,0.88,0.96,35100,Weekend,Sunday,Medium_Load
2018-12-23 10:00:00,5.986,2.334,0.451,0.02801,0.87,0.96,36000,Weekend,Sunday,Medium_Load
2018-12-23 10:15:00,6.275,1.749,0.653,0.02768,0.89,0.94,36900,Weekend,Sunday,Medium_Load
2018-12-23 10:30:00,5.995,1.809,0.444,0.0274,0.92,0.96,37800,Weekend,Sunday,Medium_Load
2018-12-23 10:45:00,6.281,3.186,0.442,0.02743,0.86,0.94,38700,Weekend,Sunday,Medium_Load
2018-12-23 11:00:00,5.799,3.405,0.388,0.02794,0.89,0.94,39600,Weekend,Sunday,Medium_Load
2018-12-23 11:15:00,5.832,1.947,0.468,0.02696,0.86,0.91,40500,Weekend,Sunday,Medium_Load
2018-12-23 11:30:00,6.119,3.687,0.495,0.02923,0.89,0.93,41400,Weekend,Sunday,Medium_Load
2018-12-23 11:45:00,5.812,2.741,0.627,0.02362,0.88,0.93,42300,Weekend,Sunday,Medium_Load
2018-12-23 12:00:00,6.071,1.641,0.279,0.02825,0.92,0.96,43200,Weekend,Sunday,Medium_Load
2018-12-23 12:15:00,6.218,1.741,0.228,0.02997,0.87,0.98,44100,Weekend,Sunday,Medium_Load
2018-12-23 12:30:00,6.139,2.854,0.297,0.02787,0.86,0.95,45000,Weekend,Sunday,Medium_Load
2018-12-23 12:45:00,5.527,2.415,0.4,0.02315,0.88,0.95,45900,Weekend,Sunday,Medium_Load
2018-12-23 13:00:00,5.837,2.627,0.011,0.02669,0.86,0.93,46800,Weekend,Sunday,Medium_Load
2018-12-23 13:15:00,5.992,3.118,0.209,0.02796,0.87,0.95,47700,Weekend,Sunday,Medium_Load
2018-12-23 13:30:00,5.861,2.478,0.72,0.02625,0.92,0.92,48600,Weekend,Sunday,Medium_Load
2018-12-23 13:45:00,5.942,2.656,0.514,0.03165,0.86,0.97,49500,Weekend,Sunday,Medium_Load
2018-12-23 14:00:00,5.996,2.839,0.26,0.02576,0.89,0.96,50400,Weekend,Sunday,Medium_Load
2018-12-23 14:15:00,5.79,2.113,0.535,0.0263,0.93,0.96,51300,Weekend,Sunday,Medium_Load
2018-12-23 14:30:00,5.874,2.505,0.523,0.02552,0.89,0.92,52200,Weekend,Sunday,Medium_Load
2018-12-23 14:45:00,5.627,1.653,0.418,0.02413,0.89,0.94,53100,Weekend,Sunday,Medium_Load
2018-12-23 15:00:00,5.803,2.322,0.532,0.02718,0.88,0.94,54000,Weekend,Sunday,Medium_Load
2018-12-23 15:15:00,5.54,1.275,0.016,0.02615,0.91,0.98,54900,Weekend,Sunday,Medium_Load
2018-12-23 15:30:00,5.951,3.223,0.522,0.02529,0.91,0.92,55800,Weekend,Sunday,Medium_Load
2018-12-23 15:45:00,5.874,1.63,0.253,0.02907,0.89,0.94,56700,Weekend,Sunday,Medium_Load
2018-12-23 16:00:00,5.693,2.233,0.441,0.025,0.89,0.94,57600,Weekend,Sunday,Medium_Load
2018-12-23 16:15:00,6.368,3.019,0.457,0.02753,0.91,0.96,58500,Weekend,Sunday,Medium_Load
2018-12-23 16:30:00,5.861,2.24,0.343,0.02603,0.91,0.97,59400,Weekend,Sunday,Medium_Load
2018-12-23 16:45:00,5.994,2.85,0.403,0.02743,0.92,0.92,60300,Weekend,Sunday,Medium_Load
2018-12-23 17:00:00,5.762,2.962,0.32,0.02398,0.85,0.95,61200,Weekend,Sunday,Medium_Load
2018-12-23 17:15:00,5.818,1.806,0.47,0.02567,0.88,0.93,62100,Weekend,Sunday,Medium_Load
2018-12-23 17:30:00,6.003,1.923,0.195,0.02803,0.87,0.97,63000,Weekend,Sunday,Medium_Load
2018-12-23 17:45:00,5.839,2.418,0.427,0.02679,0.89,0.98,63900,Weekend,Sunday,Medium_Load
2018-12-23 18:00:00,5.923,2.676,0.41,0.02501,0.89,0.96,64800,Weekend,Sunday,Medium_Load
2018-12-23 18:15:00,6.124,2.426,0.512,0.02908,0.87,0.97,65700,Weekend,Sunday,Medium_Load
2018-12-23 18:30:00,5.792,3.208,0.325,0.02611,0.85,0.96,66600,Weekend,Sunday,Medium_Load
2018-12-23 18:45:00,5.589,1.927,0.218,0.02524,0.86,0.95,67500,Weekend,Sunday,Medium_Load
2018-12-23 19:00:00,5.54,1.547,0.535,0.02527,0.88,0.96,68400,Weekend,Sunday,Medium_Load
2018-12-23 19:15:00,6.282,3.164,0.35,0.0281,0.91,0.98,69300,Weekend,Sunday,Medium_Load
2018-12-23 19:30:00,6.155,2.603,0.225,0.02619,0.86,0.96,70200,Weekend,Sunday,Medium_Load
2018-12-23 19:45:00,6.086,2.427,0.49,0.02593,0.92,0.96,71100,Weekend,Sunday,Medium_Load
2018-12-23 20:00:00,5.813,1.996,0.043,0.02541,0.91,0.94,72000,Weekend,Sunday,Medium_Load
2018-12-23 20:15:00,5.589,1.318,0.479,0.02521,0.85,0.99,72900,Weekend,Sunday,Medium_Load
2018-12-23 20:30:00,5.851,2.554,0.374,0.02754,0.87,0.94,73800,Weekend,Sunday,Medium_Load
2018-12-23 20:45:00,5.899,2.73,0.071,0.02662,0.84,0.97,74700,Weekend,Sunday,Medium_Load
2018-12-23 21:00:00,5.639,2.697,0.247,0.02466,0.86,0.93,75600,Weekend,Sunday,Medium_Load
2018-12-23 21:15:00,5.555,2.485,0.372,0.02437,0.87,0.95,76500,Weekend,Sunday,Medium_Load
2018-12-23 21:30:00,5.489,2.276,0.222,0.02349,0.91,0.99,77400,Weekend,Sunday,Medium_Load
2018-12-23 21:45:00,6.086,2.723,0.442,0.02823,0.9,0.96,78300,Weekend,Sunday,Medium_Load
2018-12-23 22:00:00,2.331,0.236,0.043,0.01034,0.93,0.96,79200,Weekend,Sunday,Light_Load
2018-12-23 22:15:00,2.709,1.5,0.098,0.01238,0.87,0.93,80100,Weekend,Sunday,Light_Load
2018-12-23 22:30:00,2.533,0.868,0.0,0.01131,0.92,0.92,81000,Weekend,Sunday,Light_Load
2018-12-23 22:45:00,2.779,0.842,0.464,0.01284,0.93,0.93,81900,Weekend,Sunday,Light_Load
2018-12-23 23:00:00,2.716,0.494,0.025,0.01172,0.89,0.97,82800,Weekend,Sunday,Light_Load
2018-12-23 23:15:00,2.574,0.776,0.161,0.01173,0.92,0.96,83700,Weekend,Sunday,Light_Load
2018-12-23 23:30:00,2.665,0.923,0.131,0.01158,0.91,0.92,84600,Weekend,Sunday,Light_Load
2018-12-23 23:45:00,2.604,1.338,0.271,0.01231,0.87,0.94,85500,Weekend,Sunday,Light_Load
2018-12-24 00:00:00,2.478,0.378,0.0,0.01078,0.91,0.98,0,Weekday,Monday,Light_Load
2018-12-24 00:15:00,2.877,1.459,0.111,0.0127,0.86,0.97,900,Weekday,Monday,Light_Load
2018-12-24 00:30:00,2.526,1.289,0.205,0.01142,0.85,0.93,1800,Weekday,Monday,Light_Load
2018-12-24 00:45:00,2.61,0.864,0.0,0.01203,0.88,0.94,2700,Weekday,Monday,Light_Load
2018-12-24 01:00:00,2.278,0.739,0.194,0.01041,0.9,0.95,3600,Weekday,Monday,Light_Load
2018-12-24 01:15:00,2.701,0.87,0.107,0.01326,0.9,0.94,4500,Weekday,Monday,Light_Load
2018-12-24 01:30:00,2.479,0.147,0.077,0.01135,0.9,0.95,5400,Weekday,Monday,Light_Load
2018-12-24 01:45:00,2.513,1.044,0.0,0.01175,0.87,0.92,6300,Weekday,Monday,Light_Load
2018-12-24 02:00:00,2.422,0.957,0.163,0.01032,0.9,0.94,7200,Weekday,Monday,Light_Load
2018-12-24 02:15:00,2.601,1.034,0.125,0.0122,0.88,0.95,8100,Weekday,Monday,Light_Load
2018-12-24 02:30:00,2.13,0.5,0.186,0.00903,0.85,0.95,9000,Weekday,Monday,Light_Load
2018-12-24 02:45:00,2.803,1.107,0.39,0.01291,0.89,0.96,9900,Weekday,Monday,Light_Load
2018-12-24 03:00:00,2.622,1.23,0.413,0.01196,0.9,0.93,10800,Weekday,Monday,Light_Load
2018-12-24 03:15:00,2.515,1.613,0.204,0.01278,0.88,0.93,11700,Weekday,Monday,Light_Load
2018-12-24 03:30:00,2.245,1.509,0.106,0.01117,0.87,0.99,12600,Weekday,Monday,Light_Load
2018-12-24 03:45:00,2.74,0.907,0.132,0.01229,0.9,0.97,13500,Weekday,Monday,Light_Load
2018-12-24 04:00:00,2.473,0.971,0.014,0.01124,0.9,0.97,14400,Weekday,Monday,Light_Load
2018-12-24 04:15:00,2.959,0.99,0.0,0.01317,0.89,0.94,15300,Weekday,Monday,Light_Load
2018-12-24 04:30:00,2.754,1.77,0.164,0.01234,0.88,0.95,16200,Weekday,Monday,Light_Load
2018-12-24 04:45:00,3.016,1.364,0.089,0.01247,0.88,0.93,17100,Weekday,Monday,Light_Load
2018-12-24 05:00:00,2.666,1.801,0.036,0.01162,0.88,0.97,18000,Weekday,Monday,Light_Load
2018-12-24 05:15:00,2.901,1.367,0.142,0.01261,0.86,0.93,18900,Weekday,Monday,Light_Load
2018-12-24 05:30:00,2.748,1.449,0.351,0.01238,0.9,0.95,19800,Weekday,Monday,Light_Load
2018-12-24 05:45:00,2.519,1.7,0.212,0.01086,0.85,0.89,20700,Weekday,Monday,Light_Load
2018-12-24 06:00:00,5.969,2.404,0.234,0.02786,0.9,0.92,21600,Weekday,Monday,Medium_Load
2018-12-24 06:15:00,5.714,1.964,0.156,0.0256,0.91,0.93,22500,Weekday,Monday,Medium_Load
2018-12-24 06:30:00,6.439,2.391,0.284,0.02812,0.91,0.93,23400,Weekday,Monday,Medium_Load
2018-12-24 06:45:00,5.897,2.574,0.395,0.026,0.92,0.93,24300,Weekday,Monday,Medium_Load
2018-12-24 07:00:00,5.929,2.893,0.537,0.02603,0.88,0.94,25200,Weekday,Monday,Medium_Load
2018-12-24 07:15:00,6.019,2.208,0.462,0.02525,0.87,0.96,26100,Weekday,Monday,Medium_Load
2018-12-24 07:30:00,5.65,3.344,0.107,0.02463,0.9,0.95,27000,Weekday,Monday,Medium_Load
2018-12-24 07:45:00,6.252,2.798,0.694,0.02704,0.9,0.95,27900,Weekday,Monday,Medium_Load
2018-12-24 08:00:00,10.272,3.846,0.691,0.04746,0.89,0.93,28800,Weekday,Monday,Medium_Load
2018-12-24 08:15:00,10.215,5.423,0.897,0.04402,0.83,0.99,29700,Weekday,Monday,Medium_Load
2018-12-24 08:30:00,10.486,4.742,0.235,0.04627,0.87,0.98,30600,Weekday,Monday,Medium_Load
2018-12-24 08:45:00,10.208,5.481,0.342,0.04721,0.89,0.96,31500,Weekday,Monday,Medium_Load
2018-12-24 09:00:00,10.918,4.32,0.993,0.04979,0.87,0.93,32400,Weekday,Monday,Medium_Load
2018-12-24 09:15:00,10.47,5.352,0.908,0.04864,0.91,0.96,33300,Weekday,Monday,Medium_Load
2018-12-24 09:30:00,9.723,3.829,0.619,0.04358,0.87,0.93,34200,Weekday,Monday,Medium_Load
2018-12-24 09:45:00,10.578,3.513,0.768,0.0474,0.89,0.96,35100,Weekday,Monday,Medium_Load
2018-12-24 10:00:00,10.666,3.046,1.08,0.05124,0.88,0.94,36000,Weekday,Monday,Medium_Load
2018-12-24 10:15:00,10.423,3.309,0.969,0.0418,0.89,0.97,36900,Weekday,Monday,Medium_Load
2018-12-24 10:30:00,10.189,3.831,0.225,0.04786,0.89,0.94,37800,Weekday,Monday,Medium_Load
2018-12-24 10:45:00,10.502,3.334,0.4,0.04851,0.9,0.97,38700,Weekday,Monday,Medium_Load
2018-12-24 11:00:00,10.408,3.311,0.879,0.05208,0.91,0.93,39600,Weekday,Monday,Medium_Load
2018-12-24 11:15:00,10.284,5.226,0.806,0.04589,0.89,0.95,40500,Weekday,Monday,Medium_Load
2018-12-24 11:30:00,10.262,4.99,0.638,0.04719,0.88,0.94,41400,Weekday,Monday,Medium_Load
2018-12-24 11:45:00,10.567,4.976,0.387,0.04635,0.85,0.92,42300,Weekday,Monday,Medium_Load
2018-12-24 12:00:00,10.754,4.111,1.081,0.04771,0.86,0.94,43200,Weekday,Monday,Medium_Load
2018-12-24 12:15:00,10.643,3.656,1.026,0.04616,0.88,0.93,44100,Weekday,Monday,Medium_Load
2018-12-24 12:30:00,10.096,3.814,0.385,0.04572,0.9,0.94,45000,Weekday,Monday,Medium_Load
2018-12-24 12:45:00,10.682,4.026,1.02,0.04505,0.87,0.95,45900,Weekday,Monday,Medium_Load
2018-12-24 13:00:00,10.721,4.551,0.734,0.04592,0.87,0.96,46800,Weekday,Monday,Medium_Load
2018-12-24 13:15:00,10.876,3.287,0.241,0.04979,0.89,0.99,47700,Weekday,Monday,Medium_Load
2018-12-24 13:30:00,10.291,4.368,0.315,0.04405,0.89,0.96,48600,Weekday,Monday,Medium_Load
2018-12-24 13:45:00,10.514,4.546,0.559,0.05012,0.88,0.96,49500,Weekday,Monday,Medium_Load
2018-12-24 14:00:00,10.67,5.899,0.183,0.04825,0.86,0.94,50400,Weekday,Monday,Medium_Load
2018-12-24 14:15:00,10.396,5.816,0.237,0.04575,0.85,0.95,51300,Weekday,Monday,Medium_Load
2018-12-24 14:30:00,10.666,5.459,0.852,0.04712,0.85,0.96,52200,Weekday,Monday,Medium_Load
2018-12-24 14:45:00,10.522,5.173,0.401,0.04679,0.89,0.97,53100,Weekday,Monday,Medium_Load
2018-12-24 15:00:00,10.316,4.565,0.415,0.04453,0.85,0.94,54000,Weekday,Monday,Medium_Load
2018-12-24 15:15:00,10.338,3.956,1.125,0.04979,0.85,0.96,54900,Weekday,Monday,Medium_Load
2018-12-24 15:30:00,10.84,5.391,0.841,0.05108,0.88,0.98,55800,Weekday,Monday,Medium_Load
2018-12-24 15:45:00,10.279,3.674,0.475,0.04591,0.9,0.97,56700,Weekday,Monday,Medium_Load
2018-12-24 16:00:00,10.236,3.657,0.821,0.04495,0.87,0.95,57600,Weekday,Monday,Medium_Load
2018-12-24 16:15:00,10.614,4.599,0.678,0.04802,0.86,0.94,58500,Weekday,Monday,Medium_Load
2018-12-24 16:30:00,10.52,4.626,0.396,0.04778,0.9,0.97,59400,Weekday,Monday,Medium_Load
2018-12-24 16:45:00,10.2,5.507,0.408,0.04566,0.84,0.94,60300,Weekday,Monday,Medium_Load
2018-12-24 17:00:00,10.398,4.603,0.268,0.04738,0.86,0.94,61200,Weekday,Monday,Medium_Load
2018-12-24 17:15:00,10.324,4.249,0.327,0.04366,0.89,0.95,62100,Weekday,Monday,Medium_Load
2018-12-24 17:30:00,10.368,5.213,0.262,0.04522,0.88,0.95,63000,Weekday,Monday,Medium_Load
2018-12-24 17:45:00,11.159,3.798,0.392,0.04761,0.86,0.98,63900,Weekday,Monday,Maximum_Load
2018-12-24 18:00:00,10.452,5.704,0.165,0.04353,0.88,0.93,64800,Weekday,Monday,Medium_Load
2018-12-24 18:15:00,10.308,3.371,0.894,0.04413,0.83,0.92,65700,Weekday,Monday,Medium_Load
2018-12-24 18:30:00,11.033,5.955,0.49,0.05436,0.88,0.94,66600,Weekday,Monday,Maximum_Load
2018-12-24 18:45:00,10.75,5.274,0.555,0.05086,0.88,0.92,67500,Weekday,Monday,Medium_Load
2018-12-24 19:00:00,10.709,3.891,0.224,0.04959,0.92,0.92,68400,Weekday,Monday,Medium_Load
2018-12-24 19:15:00,10.32,4.807,0.647,0.04805,0.93,0.97,69300,Weekday,Monday,Medium_Load
2018-12-24 19:30:00,10.826,4.759,0.207,0.04803,0.88,0.92,70200,Weekday,Monday,Medium_Load
2018-12-24 19:45:00,10.732,6.01,0.592,0.0489,0.87,0.99,71100,Weekday,Monday,Medium_Load
2018-12-24 20:00:00,5.959,1.679,0.318,0.02762,0.9,0.94,72000,Weekday,Monday,Medium_Load
2018-12-24 20:15:00,5.493,2.595,0.465,0.02365,0.9,0.93,72900,Weekday,Monday,Medium_Load
2018-12-24 20:30:00,5.917,2.673,0.175,0.0273,0.89,0.98,73800,Weekday,Monday,Medium_Load
2018-12-24 20:45:00,6.354,2.821,0.598,0.02785,0.86,0.99,74700,Weekday,Monday,Medium_Load
2018-12-24 21:00:00,5.977,3.047,0.441,0.0271,0.86,0.95,75600,Weekday,Monday,Medium_Load
2018-12-24 21:15:00,5.828,1.689,0.439,0.02419,0.87,0.96,76500,Weekday,Monday,Medium_Load
2018-12-24 21:30:00,5.865,2.642,0.235,0.02676,0.88,0.95,77400,Weekday,Monday,Medium_Load
2018-12-24 21:45:00,5.882,1.528,0.152,0.02798,0.9,0.95,78300,Weekday,Monday,Medium_Load
2018-12-24 22:00:00,2.432,1.301,0.198,0.01095,0.9,0.96,79200,Weekday,Monday,Light_Load
2018-12-24 22:15:00,2.622,1.195,0.145,0.01182,0.9,0.97,80100,Weekday,Monday,Light_Load
2018-12-24 22:30:00,2.993,0.986,0.059,0.01386,0.88,0.95,81000,Weekday,Monday,Light_Load
2018-12-24 22:45:00,2.964,1.725,0.194,0.01315,0.83,0.95,81900,Weekday,Monday,Light_Load
2018-12-24 23:00:00,2.443,1.477,0.13,0.01109,0.87,0.99,82800,Weekday,Monday,Light_Load
2018-12-24 23:15:00,2.951,1.76,0.124,0.01332,0.88,0.96,83700,Weekday,Monday,Light_Load
2018-12-24 23:30:00,2.822,0.504,0.029,0.01237,0.93,0.95,84600,Weekday,Monday,Light_Load
2018-12-24 23:45:00,2.79,1.577,0.28,0.01281,0.86,0.99,85500,Weekday,Monday,Light_Load
2018-12-25 00:00:00,2.74,0.826,0.146,0.01166,0.92,0.93,0,Weekday,Tuesday,Light_Load
2018-12-25 00:15:00,2.399,1.279,0.0,0.01092,0.87,0.95,900,Weekday,Tuesday,Light_Load
2018-12-25 00:30:00,2.531,0.884,0.076,0.01233,0.9,0.94,1800,Weekday,Tuesday,Light_Load
2018-12-25 00:45:00,2.84,1.125,0.492,0.0124,0.91,0.94,2700,Weekday,Tuesday,Light_Load
2018-12-25 01:00:00,2.33,0.967,0.011,0.01084,0.91,0.93,3600,Weekday,Tuesday,Light_Load
2018-12-25 01:15:00,2.372,1.127,0.0,0.01096,0.89,0.93,4500,Weekday,Tuesday,Light_Load
2018-12-25 01:30:00,2.709,1.653,0.148,0.01321,0.84,0.93,5400,Weekday,Tuesday,Light_Load
2018-12-25 01:45:00,2.435,1.39,0.214,0.01068,0.88,0.93,6300,Weekday,Tuesday,Light_Load
2018-12-25 02:00:00,2.838,1.118,0.405,0.0128,0.86,0.97,7200,Weekday,Tuesday,Light_Load
2018-12-25 02:15:00,2.443,1.545,0.058,0.00992,0.9,0.95,8100,Weekday,Tuesday,Light_Load
2018-12-25 02:30:00,2.693,1.296,0.0,0.0131,0.88,0.93,9000,Weekday,Tuesday,Light_Load
2018-12-25 02:45:00,2.714,0.711,0.062,0.01278,0.9,0.96,9900,Weekday,Tuesday,Light_Load
2018-12-25 03:00:00,2.511,1.335,0.111,0.01114,0.88,0.93,10800,Weekday,Tuesday,Light_Load
2018-12-25 03:15:00,2.572,1.26,0.41,0.01039,0.85,0.93,11700,Weekday,Tuesday,Light_Load
2018-12-25 03:30:00,2.462,0.957,0.093,0.01039,0.89,0.98,12600,Weekday,Tuesday,Light_Load
2018-12-25 03:45:00,2.627,1.607,0.356,0.01129,0.87,0.98,13500,Weekday,Tuesday,Light_Load
2018-12-25 04:00:00,2.392,1.127,0.289,0.01091,0.92,0.97,14400,Weekday,Tuesday,Light_Load
2018-12-25 04:15:00,2.576,0.711,0.231,0.01148,0.93,0.99,15300,Weekday,Tuesday,Light_Load
2018-12-25 04:30:00,2.819,0.787,0.119,0.01339,0.89,0.94,16200,Weekday,Tuesday,Light_Load
2018-12-25 04:45:00,2.348,0.667,0.222,0.00983,0.89,0.94,17100,Weekday,Tuesday,Light_Load
2018-12-25 05:00:00,2.51,0.663,0.259,0.01235,0.87,0.96,18000,Weekday,Tuesday,Light_Load
2018-12-25 05:15:00,2.762,1.074,0.152,0.01413,0.88,0.96,18900,Weekday,Tuesday,Light_Load
2018-12-25 05:30:00,2.113,0.892,0.0,0.00931,0.91,0.96,19800,Weekday,Tuesday,Light_Load
2018-12-25 05:45:00,3.096,1.367,0.215,0.01492,0.87,0.98,20700,Weekday,Tuesday,Light_Load
2018-12-25 06:00:00,6.183,3.418,0.13,0.02858,0.86,0.93,21600,Weekday,Tuesday,Medium_Load
2018-12-25 06:15:00,5.537,2.462,0.475,0.0238,0.88,0.97,22500,Weekday,Tuesday,Medium_Load
2018-12-25 06:30:00,5.396,3.099,0.149,0.02438,0.85,0.95,23400,Weekday,Tuesday,Medium_Load
2018-12-25 06:45:00,5.929,1.759,0.368,0.02544,0.9,0.96,24300,Weekday,Tuesday,Medium_Load
2018-12-25 07:00:00,5.642,1.82,0.438,0.02305,0.89,0.93,25200,Weekday,Tuesday,Medium_Load
2018-12-25 07:15:00,6.162,2.671,0.167,0.02657,0.9,0.95,26100,Weekday,Tuesday,Medium_Load
2018-12-25 07:30:00,6.021,2.101,0.425,0.02494,0.9,0.95,27000,Weekday,Tuesday,Medium_Load
2018-12-25 07:45:00,5.953,2.73,0.615,0.02724,0.86,0.96,27900,Weekday,Tuesday,Medium_Load
2018-12-25 08:00:00,10.385,4.155,0.9,0.0504,0.9,0.95,28800,Weekday,Tuesday,Medium_Load
